,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
584,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0260.jpg
585,stale,fresh,False,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/igorkovalchuk181200224.jpg
586,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.20.08 PM.png
587,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0064.jpg
588,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0265.jpg
589,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.54.43 PM.png
590,fresh,fresh,True,capsicum,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0126.png
591,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.46.10 PM.png
592,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/capsicum3_11.jpg_0_25.jpg
593,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0437.jpg
594,stale,fresh,False,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/istockphoto-154149647-1024x1024.jpg
595,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0558.jpg
596,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0109.jpg
597,stale,fresh,False,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0446.jpg
598,stale,fresh,False,pepper,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0006.jpg
599,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0172.jpg
600,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0110.jpg
601,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0320.jpg
602,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0032.jpg
603,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.30.51 PM.png
604,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0065.jpg
605,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0306.jpg
606,stale,fresh,False,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/503742_20210802_5_2_b3_1_2_13_1_13.jpg
607,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0010.jpg
608,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0004.jpg
609,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0129.jpg
610,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.38.51 PM.png
611,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0009.jpg
612,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0228.png
613,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/557861_20210825_5_1_a7_1_2_13_1_51.jpg
614,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0212.jpg
615,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20200826_172321.jpg_0_523.jpg
616,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.04.47 PM.png
617,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0335.jpg
618,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.24.59 PM.png
619,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/capsicum3_7.jpg_0_522.jpg
620,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0148.jpg
621,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.09.43 AM.png
622,stale,fresh,False,strawberry,banana,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0101.jpg
623,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0192.jpg
624,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0040.jpg
625,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.02.09 PM.png
626,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0122.jpg
627,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.03.17 PM.png
628,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0250.jpg
629,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220606_095145.jpg
630,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0114.jpg
631,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0178.jpg
632,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_093914.jpg
633,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.39.53 PM.png
634,fresh,fresh,True,banana,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0090.jpg
635,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.36.06 PM.png
636,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0167.jpg
637,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0001.jpg
638,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091335.jpg
639,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0102.jpg
640,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.33.05 PM.png
641,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.07.52 PM.png
642,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0039.jpg
643,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0162.jpg
644,fresh,fresh,True,cherryTomato,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0181.jpg
645,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091117.jpg
646,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/557457_20210811_5_1_a7_1_2_13_1_7.jpg
647,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0004.jpg
648,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.42.25 PM.png
649,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0250.jpg
650,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0321.jpg
651,fresh,fresh,True,grape,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0423.jpg
652,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.04.19 PM.png
653,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0316.jpg
654,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.01.10 PM.png
655,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0025.jpg
656,stale,fresh,False,orange,grape,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.45.17 PM.png
657,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.12.29 PM.png
658,stale,fresh,False,banana,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.57.14 PM.png
659,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.09.49 AM.png
660,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0033.jpg
661,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0051.jpg
662,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.08.59 PM.png
663,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.44.48 PM.png
664,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0039.jpg
665,fresh,fresh,True,apple,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0038.jpg
666,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/557149_20210804_5_1_a7_1_2_13_1_44.jpg
667,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/naver_0090.jpg
668,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0393.jpg
669,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0070.jpg
670,fresh,fresh,True,orange,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0092.jpg
671,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0308.jpg
672,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0367.jpg
673,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0015.jpg
674,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0455.jpg
675,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0127.jpg
676,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0050.jpg
677,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/1233.jpg
678,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0365.jpg
679,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0308.jpg
680,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0104.jpg
681,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0280.jpg
682,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/556541_20210729_5_1_a7_1_2_13_1_100.jpg
683,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0136.jpg
684,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/557133_20210804_5_1_a7_1_2_13_1_28.jpg
685,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.49.41 PM.png
686,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0029.jpg
687,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0208.jpg
688,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0340.jpg
689,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.28.38 PM.png
690,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.01.01 PM.png
691,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0293.jpg
692,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0333.jpg
693,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.11.27 PM.png
694,fresh,fresh,True,mandarin,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0027.jpg
695,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/0998.jpg
696,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0476.jpg
697,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.10.04 PM.png
698,fresh,fresh,True,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0253.jpg
699,stale,fresh,False,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/main-qimg-d572d034983740e05660ab4d93fa25ed-lq.jpg
700,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.40.46 PM.png
701,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.25.54 PM.png
702,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0043.jpg
703,stale,fresh,False,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0074.jpg
704,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094043.jpg
705,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0144.jpg
706,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0051.jpg
707,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0469.jpg
708,stale,fresh,False,orange,grape,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.45.12 PM.png
709,stale,fresh,False,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504773_20210805_5_2_b3_1_2_13_1_461.jpg
710,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0130.jpg
711,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0274.jpg
712,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0270.jpg
713,stale,fresh,False,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0191.jpg
714,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0079.jpg
715,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.49.37 PM.png
716,stale,fresh,False,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0410.jpg
717,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0519.jpg
718,fresh,fresh,True,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0292.jpg
719,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20220531_092252.jpg
720,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/557583_20210819_5_1_a7_1_2_13_1_8.jpg
721,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0354.jpg
722,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0028.jpg
723,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.42.09 PM.png
724,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0157.jpg
725,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.45.15 PM.png
726,stale,fresh,False,strawberry,orange,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0058.jpg
727,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20200823_131812.jpg_0_69.jpg
728,stale,fresh,False,orange,banana,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.26.44 PM.png
729,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.28.07 PM.png
730,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0039.jpg
731,stale,fresh,False,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/28150ad7365a238818c7e3d74623fc21.jpg
732,stale,fresh,False,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/stale_mandarin/352353515.jpg
733,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0053.jpg
734,stale,fresh,False,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/DSCN4239.jpg_0_494.jpg
735,fresh,fresh,True,cherryTomato,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0373.jpg
736,stale,fresh,False,pepper,banana,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0435 (2).jpg
737,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.29.18 PM.png
738,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0024.jpg
739,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/Day1A.jpg_0_455.jpg
740,fresh,fresh,True,apple,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0058.jpg
741,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0104.jpg
