,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
579,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0304.jpg
580,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0157.jpg
581,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0384.jpg
582,fresh,fresh,True,orange,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0092.jpg
583,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0037.jpg
584,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0413.jpg
585,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0254.jpg
586,stale,fresh,False,grape,banana,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0165.jpg
587,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0239.jpg
588,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.19.37 PM.png
589,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0267.jpg
590,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.48.04 PM.png
591,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0051.jpg
592,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504150_20210802_5_2_b3_1_2_13_1_268.jpg
593,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/Unknown 복사본 3.jpeg
594,fresh,fresh,True,pepper,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0365.jpg
595,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0017.jpg
596,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0242.jpg
597,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.03.06 PM.png
598,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.42.20 PM.png
599,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.20.32 PM.png
600,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.44.30 PM.png
601,fresh,fresh,True,cherryTomato,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_025.jpg
602,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.58.30 PM.png
603,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504938_20210809_5_2_b3_1_2_13_1_162.jpg
604,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.40.22 PM.png
605,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0253.jpg
606,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0240.jpg
607,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0203.jpg
608,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0238.jpg
609,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.54.20 PM.png
610,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0300.jpg
611,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0289.jpg
612,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.54.48 PM.png
613,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.43.13 PM.png
614,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0611.jpg
615,fresh,fresh,True,broccoli,broccoli,True,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0044.jpg
616,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.06.27 PM.png
617,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0077.jpg
618,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0098 (2).jpg
619,fresh,fresh,True,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0162.jpg
620,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/naver_0012.jpg
621,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0192.jpg
622,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.27.46 PM.png
623,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0321.jpg
624,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0197.jpg
625,stale,fresh,False,broccoli,banana,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0237.jpg
626,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.56.37 PM.png
627,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0044.jpg
628,stale,fresh,False,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/Copy of IMG_20200802_134638.jpg_0_9893.jpg
629,stale,fresh,False,orange,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_orange/naver_0005.jpg
630,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0320.jpg
631,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0081.jpg
632,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/naver_0042.jpg
633,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0002.jpg
634,stale,fresh,False,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/depositphotos_239895188-stock-photo-two-rotten-oranges-one-dry.jpg
635,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0270.jpg
636,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.54.58 PM.png
637,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/1000_F_240607008_2K6m9AoyZwEcgecAavfKnok6ipruANG3.jpg
638,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.18.57 PM.png
639,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0247.jpg
640,stale,fresh,False,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/close-up-of-a-rotten-mandarin-on-a-wooden-background-HPHD02.jpg
641,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0006.jpg
642,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/559786_20210831_5_3_c7_1_2_13_1_64.jpg
643,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.07.08 PM.png
644,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/naver_0047.jpg
645,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.09.14 AM.png
646,stale,fresh,False,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/Copy of IMG_20200801_191346.jpg_0_463.jpg
647,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0047.jpg
648,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/c5499add3c4bafeaeaf3d10198749df8.jpg
649,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.40.43 PM.png
650,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0218.jpg
651,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.42.41 PM.png
652,fresh,fresh,True,apple,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0023.jpg
653,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0057.png
654,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0504.jpg
655,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0214.jpg
656,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.23.26 PM.png
657,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0342.jpg
658,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0212.jpg
659,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0304.jpg
660,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0079.jpg
661,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0113.jpg
662,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091240.jpg
663,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.47.46 PM.png
664,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.59.35 PM.png
665,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.19.08 PM.png
666,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.04.35 PM.png
667,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.25.38 PM.png
668,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0262.jpg
669,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.05.35 PM(1).png
670,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0284.jpg
671,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0179.jpg
672,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0506.jpg
673,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.39.35 PM.png
674,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0291.jpg
675,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.09.49 AM.png
676,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.49.40 PM.png
677,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.40.42 PM.png
678,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0058.jpg
679,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0104.jpg
680,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0192.jpg
681,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.34.01 PM.png
682,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091010.jpg
683,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504060_20210802_5_2_b3_1_2_13_1_178.jpg
684,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0275.jpg
685,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.59.48 PM.png
686,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0346.jpg
687,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.13.24 AM.png
688,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0081.jpg
689,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0059.jpg
690,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0350.jpg
691,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0038.jpg
692,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0177.jpg
693,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.21.05 PM.png
694,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/naver_0003.png
695,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.59.51 PM.png
696,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.15.08 AM.png
697,stale,fresh,False,capsicum,banana,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094054.jpg
698,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.52.26 PM.png
699,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0030.jpg
700,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.01.58 AM.png
701,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220606_095128.jpg
702,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0080.jpg
703,fresh,fresh,True,grape,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0151.jpg
704,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0014.jpg
705,fresh,fresh,True,capsicum,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0260.jpg
706,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.17.32 PM.png
707,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0090.jpg
708,stale,fresh,False,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0102.jpg
709,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0098.jpg
710,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0258.jpg
711,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.37.13 PM.png
712,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0104.jpg
713,stale,fresh,False,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0043.jpg
714,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0184.jpg
715,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png
716,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.42.35 PM.png
717,fresh,fresh,True,grape,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0329.jpg
718,fresh,fresh,True,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0005.jpg
719,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0342.jpg
720,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.47.28 PM.png
721,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.06.24 PM.png
722,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.30.31 PM.png
723,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0086.jpg
724,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20220531_092305.jpg
725,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.13.29 AM.png
726,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0329.jpg
727,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0335.jpg
728,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0103.jpg
729,stale,fresh,False,grape,apple,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0032.jpg
730,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0145.jpg
731,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0129.jpg
732,stale,fresh,False,orange,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_orange/naver_0016.png
733,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0118.jpg
734,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png
